Label,pattern_size,pattern_energy
DSC_1041_RAB672v,51,785.463227527
DSC_1041_RAB672v,56,725.778025861
DSC_1041_RAB672v,61,670.594726772
DSC_1041_RAB672v,66,618.971723798
DSC_1041_RAB672v,71,570.739394732
DSC_1041_RAB672v,76,526.010787773
DSC_1041_RAB672v,81,484.929585982
DSC_1041_RAB672v,86,447.564472065
DSC_1041_RAB672v,91,413.880089400
DSC_1041_RAB672v,96,383.744542178
DSC_1041_RAB672v,101,356.950438601
DSC_1041_RAB672v,106,333.239534227
DSC_1041_RAB672v,111,312.324532859
DSC_1041_RAB672v,116,293.907229059
DSC_1084_RAB931v,1,182.352512571
DSC_1084_RAB931v,6,944.705103487
DSC_1084_RAB931v,11,1111.404266287
DSC_1084_RAB931v,16,1086.914301041
DSC_1084_RAB931v,21,1053.076827491
DSC_1084_RAB931v,26,1099.713336788
DSC_1084_RAB931v,31,1162.888552561
DSC_1084_RAB931v,36,1201.925053878
DSC_1084_RAB931v,41,1205.526073740
DSC_1084_RAB931v,46,1173.367276381
DSC_1084_RAB931v,51,1111.379741903
DSC_1084_RAB931v,56,1028.974621562
DSC_1084_RAB931v,61,936.391795062
DSC_1084_RAB931v,66,842.762649931
DSC_1084_RAB931v,71,755.047934481
DSC_1084_RAB931v,76,677.705760968
DSC_1084_RAB931v,81,612.859343021
DSC_1084_RAB931v,86,560.752990032
DSC_1084_RAB931v,91,520.333762239
DSC_1084_RAB931v,96,489.836765292
DSC_1084_RAB931v,101,467.274961066
DSC_1084_RAB931v,106,450.774772810
DSC_1084_RAB931v,111,438.748795101
DSC_1084_RAB931v,116,429.943140158
DSC_1085_RAB932v,1,113.227915060
DSC_1085_RAB932v,6,565.187107946
DSC_1085_RAB932v,11,860.712987080
DSC_1085_RAB932v,16,1050.555668958
DSC_1085_RAB932v,21,1166.871684318
DSC_1085_RAB932v,26,1240.828168514
DSC_1085_RAB932v,31,1273.906893325
DSC_1085_RAB932v,36,1259.594832519
DSC_1085_RAB932v,41,1204.316996616
DSC_1085_RAB932v,46,1124.409577856
DSC_1085_RAB932v,51,1037.351279093
DSC_1085_RAB932v,56,956.063201437
DSC_1085_RAB932v,61,887.306480753
DSC_1085_RAB932v,66,832.809796497
DSC_1085_RAB932v,71,791.388417130
DSC_1085_RAB932v,76,760.786532627
DSC_1085_RAB932v,81,738.742911797
DSC_1085_RAB932v,86,723.376878447
DSC_1085_RAB932v,91,713.202379444
DSC_1085_RAB932v,96,707.024689226
DSC_1085_RAB932v,101,703.843357348
DSC_1085_RAB932v,106,702.798879102
DSC_1085_RAB932v,111,703.151858130
DSC_1085_RAB932v,116,704.279184144
DSC_1088_RAB932d,1,100.124740560
DSC_1088_RAB932d,6,341.811878637
DSC_1088_RAB932d,11,389.442962695
DSC_1088_RAB932d,16,434.327687428
DSC_1088_RAB932d,21,466.455163919
DSC_1088_RAB932d,26,491.510667459
DSC_1088_RAB932d,31,509.194551696
DSC_1088_RAB932d,36,516.308979765
DSC_1088_RAB932d,41,511.871447832
DSC_1088_RAB932d,46,498.117077553
DSC_1088_RAB932d,51,478.602859813
DSC_1088_RAB932d,56,456.493934475
DSC_1088_RAB932d,61,433.969975406
DSC_1088_RAB932d,66,412.313257166
DSC_1088_RAB932d,71,392.183287594
DSC_1088_RAB932d,76,373.859261267
DSC_1088_RAB932d,81,357.404951002
DSC_1088_RAB932d,86,342.769662518
DSC_1088_RAB932d,91,329.845613206
DSC_1088_RAB932d,96,318.498682160
DSC_1088_RAB932d,101,308.583344772
DSC_1088_RAB932d,106,299.949692476
DSC_1088_RAB932d,111,292.447196447
DSC_1088_RAB932d,116,285.927736566
DSC_1089_RAB933d,1,95.893341580
DSC_1089_RAB933d,6,366.620258955
DSC_1089_RAB933d,11,424.750933114
DSC_1089_RAB933d,16,427.930772081
DSC_1089_RAB933d,21,414.529647258
DSC_1089_RAB933d,26,404.085182099
DSC_1089_RAB933d,31,396.628112597
DSC_1089_RAB933d,36,386.782450992
DSC_1089_RAB933d,41,371.959375101
DSC_1089_RAB933d,46,352.978592531
DSC_1089_RAB933d,51,332.148939075
DSC_1089_RAB933d,56,311.679274033
DSC_1089_RAB933d,61,293.040305430
DSC_1089_RAB933d,66,276.950638674
DSC_1089_RAB933d,71,263.590639593
DSC_1089_RAB933d,76,252.825031377
DSC_1089_RAB933d,81,244.361795298
DSC_1089_RAB933d,86,237.847960269
DSC_1089_RAB933d,91,232.923374306
DSC_1089_RAB933d,96,229.250814910
DSC_1089_RAB933d,101,226.532505904
DSC_1089_RAB933d,106,224.517870291
DSC_1089_RAB933d,111,223.004657983
DSC_1089_RAB933d,116,221.835700631
DSC_1092_RAB933v,1,155.989533365
DSC_1092_RAB933v,6,610.908309722
DSC_1092_RAB933v,11,882.097531745
DSC_1092_RAB933v,16,1043.788370404
DSC_1092_RAB933v,21,1142.956484019
DSC_1092_RAB933v,26,1197.431131578
DSC_1092_RAB933v,31,1202.930196262
DSC_1092_RAB933v,36,1164.967697390
DSC_1092_RAB933v,41,1099.112686152
DSC_1092_RAB933v,46,1021.292114864
DSC_1092_RAB933v,51,943.459175888
DSC_1092_RAB933v,56,873.368177390
DSC_1092_RAB933v,61,815.386544987
DSC_1092_RAB933v,66,771.265691539
DSC_1092_RAB933v,71,740.782654498
DSC_1092_RAB933v,76,722.346699607
DSC_1092_RAB933v,81,713.600103873
DSC_1092_RAB933v,86,711.954967822
DSC_1092_RAB933v,91,714.986026532
DSC_1092_RAB933v,96,720.649370735
DSC_1092_RAB933v,101,727.352481941
DSC_1092_RAB933v,106,733.931654436
DSC_1092_RAB933v,111,739.584960732
DSC_1092_RAB933v,116,743.795571415
DSC_1101_RAB937d,1,114.780861647
DSC_1101_RAB937d,6,531.545941421
DSC_1101_RAB937d,11,517.798949331
DSC_1101_RAB937d,16,509.020998710
DSC_1101_RAB937d,21,529.260381105
DSC_1101_RAB937d,26,554.174911206
DSC_1101_RAB937d,31,572.117624976
