Label,pattern_size,pattern_energy
DSC_1035_RAB665v,86,706.408393552
DSC_1035_RAB665v,91,641.338826714
DSC_1035_RAB665v,96,585.574729440
DSC_1035_RAB665v,101,538.543484742
DSC_1035_RAB665v,106,499.442450515
DSC_1035_RAB665v,111,467.315054647
DSC_1035_RAB665v,116,441.120537070
DSC_1036_RAB665d,1,140.812089288
DSC_1036_RAB665d,6,326.833332512
DSC_1036_RAB665d,11,216.168546800
DSC_1036_RAB665d,16,256.143331437
DSC_1036_RAB665d,21,296.009084264
DSC_1036_RAB665d,26,325.407543946
DSC_1036_RAB665d,31,342.573808900
DSC_1036_RAB665d,36,348.444103569
DSC_1036_RAB665d,41,345.140204421
DSC_1036_RAB665d,46,334.937405630
DSC_1036_RAB665d,51,319.914140459
DSC_1036_RAB665d,56,301.902075691
DSC_1036_RAB665d,61,282.453351154
DSC_1036_RAB665d,66,262.796848146
DSC_1036_RAB665d,71,243.819327788
DSC_1036_RAB665d,76,226.085589341
DSC_1036_RAB665d,81,209.888865365
DSC_1036_RAB665d,86,195.316154526
DSC_1036_RAB665d,91,182.314850936
DSC_1036_RAB665d,96,170.751466441
DSC_1036_RAB665d,101,160.457205707
DSC_1036_RAB665d,106,151.259465763
DSC_1036_RAB665d,111,143.000358999
DSC_1036_RAB665d,116,135.545463954
DSC_1040_RAB672d,1,270.112429464
DSC_1040_RAB672d,6,797.187943157
DSC_1040_RAB672d,11,1008.326901453
DSC_1040_RAB672d,16,1228.332992545
DSC_1040_RAB672d,21,1402.737022118
DSC_1040_RAB672d,26,1507.098614706
DSC_1040_RAB672d,31,1540.867947340
DSC_1040_RAB672d,36,1520.686214835
DSC_1040_RAB672d,41,1465.871212561
DSC_1040_RAB672d,46,1391.077337018
DSC_1040_RAB672d,51,1305.547540747
DSC_1040_RAB672d,56,1214.576394475
DSC_1040_RAB672d,61,1121.152346357
DSC_1040_RAB672d,66,1027.179058067
DSC_1040_RAB672d,71,934.164412353
DSC_1040_RAB672d,76,843.484616299
DSC_1040_RAB672d,81,756.409140638
DSC_1040_RAB672d,86,674.043016424
DSC_1040_RAB672d,91,597.272300106
DSC_1040_RAB672d,96,526.741137552
DSC_1040_RAB672d,101,462.858669426
DSC_1040_RAB672d,106,405.823380069
DSC_1040_RAB672d,111,355.653167356
DSC_1040_RAB672d,116,312.213458004
DSC_1041_RAB672v,1,415.945750709
DSC_1041_RAB672v,6,1067.313281561
DSC_1041_RAB672v,11,1163.195092451
DSC_1041_RAB672v,16,1301.580192451
DSC_1041_RAB672v,21,1372.124234579
DSC_1041_RAB672v,26,1369.241794849
DSC_1041_RAB672v,31,1309.681891761
DSC_1041_RAB672v,36,1217.400370576
DSC_1041_RAB672v,41,1112.781031718
DSC_1041_RAB672v,46,1008.935553169
DSC_1041_RAB672v,51,912.433683242
DSC_1041_RAB672v,56,825.575208444
DSC_1041_RAB672v,61,748.473568749
DSC_1041_RAB672v,66,680.381296751
DSC_1041_RAB672v,71,620.347665725
DSC_1041_RAB672v,76,567.471698686
DSC_1041_RAB672v,81,520.960767387
DSC_1041_RAB672v,86,480.116337994
DSC_1041_RAB672v,91,444.304808793
DSC_1041_RAB672v,96,412.936844840
